h_right|0.35623503418160185, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.057590078296428246, 0.007280397984870189, 0.0, 0.0, 0.10196076039874481, 0.0, 0.0, 0.0, 0.06424388418902739, 0.006644246704638813, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.35552308476606254, 0.0, 0.0, 0.0, 0.0028988843642780387, 0.0, 0.0, 0.0, 0.41763222094253055, 0.009683636154633163, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.24053339426756182, 0.10247712686116858, 0.0, 0.0, 0.0, 0.0, 0.10064852597065717, 0.19352827669556347, 0.20392152079748962, 0.0, 0.0, 0.0, 0.0, 0.0, 0.13648104535734945, 0.017246768041828408, 0.0, 0.0, 0.050980380199372406, 0.0, 0.0, 0.0, 0.31555611506269343, 0.002615288596506767, 0.050980380199372406, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.21048961010492215, 0.011380039568583498, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.12522753380729915, 0.0, 0.043483265464170584, 0.0, 0.1009611451007179, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.00099961529802691, 0.0, 0.0, 0.0, 0.4076279769705195, 0.005018526766269742, 0.0, 0.0, 0.018792767602905908, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.18512875319458372, 0.0, 0.0, 0.0
j|0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.4405584901707073, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.4405584901707073, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0008638401768053084, 0.0006108272468804198, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.43514180326026997, 0.01519432776615044, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0542059710945331, 0.0, 0.4392380424324852, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.1153779348694534, 0.3333776388380903, 0.0, 0.0, 0.0, 0.0, 0.0, 0.02412779706382516, 0.30863253826639087, 0.0, 0.0, 0.05247829074092249, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.05766133180175434, 0.0, 0.0, 0.0
j_left|0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.13753199013353723, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.26588155568046534, 0.1252619792490746, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.18340115476856006, 0.012270010884462636, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.03565699400244823, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.00714627007556615, 0.5586390304570941, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0014831881288910878, 0.0010487723837142753, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.11285713308016732, 0.31486164706675146, 0.0, 0.0, 0.0, 0.0, 0.07914831196900624, 0.12116289205369815, 0.3598739835560375, 0.0, 0.0, 0.0, 0.0, 0.0, 0.024000680631146694, 0.16142515766166882, 0.38523934628641004, 0.0, 0.0, 0.0, 0.0, 0.0, 0.07013711298107667, 0.3110265817087989, 0.0, 0.0, 0.028719915586709246, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.08750809960457417, 0.0, 0.0, 0.0
j_right|0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.3414699728724013, 0.008702254182960546, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.17489226235973093, 0.0, 0.0, 0.0, 0.011199229758772328, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.5172107386727356, 0.00826714147381252, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0024366311712289528, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.000246136917775216, 0.0001740450836592109, 0.0, 0.0, 0.0, 0.0, 0.0, 0.022190748166549392, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.5079799156184712, 0.01514192227835135, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.05501160112276078, 0.11922778245678965, 0.3544988868457031, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.3819665727539571, 0.12552982806536017, 0.0, 0.035320647700743495, 0.0, 0.0, 0.0, 0.0, 0.11095374083274695, 0.0, 0.0, 0.09020918036461667, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
k|0.0, 0.0, 0.0, 0.0, 0.26394971425316144, 0.0, 0.0, 0.0, 0.09736971757255473, 0.186640632840662, 0.0, 0.0, 0.26394971425316144, 0.0, 0.0, 0.0, 0.26801874479145943, 0.13339315817729663, 0.0, 0.0, 0.00232896806693966, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.12964588905964106, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.07549772190449523, 0.0, 0.0, 0.0, 0.0, 0.0, 0.24259422628879046, 0.052167642799412474, 0.06999023731524824, 0.09070036749581675, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.041274489630763966, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.13197485712658072, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.1052063492671197, 0.06598742856329036, 0.0, 0.0, 0.0, 0.0, 0.0, 0.23465361011145416, 0.37261086498868207, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.035224320195511194, 0.01189376581827748, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.26394971425316144, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.26394971425316144, 0.0, 0.0, 0.0, 0.12447040446644181, 0.0, 0.05809675965533107, 0.019030025309243963, 0.0, 0.0, 0.0, 0.0, 0.007504452660138904, 0.0, 0.4886993838980871, 0.018023629740005105, 0.04360345769770363, 0.0, 0.0, 0.0
k_left|0.00325461381217979, 0.0, 0.0, 0.327676499940868, 0.12768100340089947, 0.0, 0.0, 0.0, 0.4960951805563245, 0.02035818016343146, 0.0, 0.07463632622392315, 0.0, 0.0, 0.0, 0.0, 0.017149311241101202, 0.008497327372562695, 0.0, 0.0, 0.12768100340089947, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.06384050170044973, 0.0, 0.0, 0.08063292437237034, 0.0, 0.0, 0.0, 0.0, 0.044342953716307795, 0.13002433805631497, 0.11022948519076563, 0.0, 0.08962705728925884, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.03805394611164062, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.23345398427171904, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.2258177234552391, 0.31613312256011, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.026910095845272843, 0.004160149859483819, 0.0, 0.0, 0.0, 0.0, 0.23871340537795613, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.016648601423842772, 0.0, 0.0, 0.2641024891287465, 0.25536200680179894, 0.0, 0.0, 0.0, 0.09500968782478694, 0.0, 0.06362839080295923, 0.0, 0.0, 0.0, 0.0, 0.0, 0.032671315576112504, 0.0, 0.3601443604114772, 0.10145113196518417, 0.06271390461161826, 0.0, 0.0, 0.0
k_right|0.2866089863820082, 0.0066308746660698045, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.15093146007439767, 0.0, 0.0, 0.020781573438156873, 0.1057570552933263, 0.0, 0.0, 0.0, 0.06053679716790402, 0.3959300508152206, 0.0, 0.0, 0.0005209707157306714, 0.0, 0.0, 0.0, 0.04396992840766867, 0.03051945878454035, 0.0, 0.0, 0.027298865504287183, 0.0, 0.0, 0.0, 0.43491202524595934, 0.007883373214105212, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0855610084917742, 0.032104056856257876, 0.08204156802407905, 0.0006251648588768057, 0.0, 0.0, 0.0, 0.0, 0.09816652712345034, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.3620983803889292, 0.002062938784999495, 0.0513677125710442, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.00014735277035710678, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.4858221063432095, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.016577186665174513, 0.0, 0.0, 0.0, 0.0, 0.14326201258396368, 0.0012524985480354075, 0.041469268972161445, 0.0, 0.07189395877083266, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.03438406723822431, 0.0, 0.0, 0.0, 0.10627802600905698, 0.0, 0.0, 0.12142504076070165, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.2635577732473782, 0.10627802600905698, 0.0, 0.0, 0.0
l|0.0, 0.0, 0.0, 0.0, 0.103049866866214, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.3661950626138676, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.103049866866214, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.3661950626138676, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.103049866866214, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.3661950626138676, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.041029598420098345, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.32628552282026146, 0.13159948759058382, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.46924492948008156, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.46924492948008156, 0.0, 0.0, 0.0, 0.0, 0.0
l_left|0.007155775038583807, 0.0, 0.0, 0.19523184377215888, 0.0837918173872878, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.17137405094081015, 0.0339322235700587, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0507472251684713, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.44533764514330276, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.4982929606139132, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.059323683384388336, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.05840035757295817, 0.0, 0.133945548421356, 0.1286040570735471, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.470896163829386, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.4600709586626436, 0.0, 0.016619864605743034, 0.0, 0.0, 0.0
l_right|0.05324809228200203, 0.002750808573056653, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.4125646153255695, 0.007545074943241105, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.11337244020968792, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.33928014316427657, 0.004872860900843214, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.12385106809297197, 0.012417935844084318, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.46355080075841754, 0.0040083210635968375, 0.027342764991748265, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.21192792948142694, 0.0022792413891040836, 0.05802001351907558, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.2069432531345998, 0.0990300312170844, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.4534897608387517, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.4001380242694868, 0.01886416094799276, 0.02700931663819036, 0.0, 0.0, 0.0
m|0.0, 0.0, 0.0, 0.049009788175333246, 0.04539900322303862, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.31171188579727693, 0.0570500748466503, 0.0, 0.0, 0.0, 0.3541314290823059, 0.014630531561621307, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.08041745781759808, 0.013991333580773773, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.05122453903484446, 0.0, 0.0, 0.0, 0.0, 0.0, 0.08616525116597853, 0.2880061454440583, 0.0, 0.0, 0.0, 0.0, 0.23289307509542656, 0.14127832151461023, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.05122453903484446, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.3585717732439112, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.3585717732439112, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.4097963122787557, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.4097963122787557, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
m_left|0.0, 0.0, 0.0, 0.11726341113663322, 0.0814964670138293, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.2794169080419262, 0.02816896353248453, 0.0, 0.0, 0.0, 0.4466531486030746, 0.015356984568049266, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.3469167121501614, 0.10966543054631382, 0.0, 0.0, 0.0, 0.05483271527315691, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.08284385430699176, 0.027416357636578455, 0.2669190597705705, 0.0, 0.0, 0.0, 0.0, 0.23350777579328513, 0.02174305735872322, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.013009330486376444, 0.21879888388645005, 0.21933086109262764, 0.0, 0.0, 0.0, 0.21933086109262764, 0.0, 0.0, 0.12073706996940654, 0.05483271527315691, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.16015272130352168, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.05483271527315691, 0.0, 0.04182338478678047, 0.20758107244716956, 0.05483271527315691, 0.0, 0.0, 0.0, 0.10966543054631382, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.10777063386705313, 0.3289962916389415, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.21814819468477525, 0.0, 0.05365004886530451, 0.10524174008688292, 0.0, 0.0, 0.0, 0.0
m_right|0.417509233901447, 0.0008358947910779424, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.22216465497394064, 0.20096273754410668, 0.0, 0.0, 0.0, 0.2542228730472936, 0.026818291213750657, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.1572213456134843, 0.02647000171746818, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.39384533792624965, 0.007592711018957977, 0.011919848648449465, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.23387454886696663, 0.0, 0.0, 0.0, 0.0, 0.22478276259552868, 0.01978284338884464, 0.10102633949453854, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.05024068438602667, 0.0, 0.0, 0.0, 0.24043763329467677, 0.0, 0.038320835737577205, 0.0, 0.05024068438602667, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.14674054138100456, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.16086648498350523, 0.0, 0.0, 0.0, 0.20096273754410668, 0.0, 0.0, 0.0, 0.09642814552592045, 0.0, 0.04915706178162217, 0.0, 0.19987911493970217, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.4001893604080594, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.10048136877205334, 0.0, 0.0, 0.0
n|0.0, 0.0, 0.0, 0.02234996175923218, 0.03160761903842618, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.44183230858131667, 0.09482285711527855, 0.0, 0.0, 0.0, 0.25286095230740946, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.25286095230740946, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.06321523807685236, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.2613760230815266, 0.0, 0.0, 0.0, 0.0, 0.24914266712274533, 0.0, 0.0, 0.40513743105098915, 0.0, 0.0, 0.0, 0.0, 0.25286095230740946, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.25286095230740946, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.1896457142305571, 0.0, 0.0, 0.0, 0.042754535870301494, 0.04518102512712436, 0.03160761903842618, 0.21909882333459293, 0.0, 0.0, 0.0, 0.0, 0.1131912718650163, 0.02234996175923218, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.25286095230740946, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.25286095230740946, 0.0, 0.0, 0.0, 0.09482285711527855, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.03160761903842618, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
n_left|0.003157541041400229, 0.0, 0.0, 0.09816263171956524, 0.08329375505762672, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.35374165194399426, 0.02776458501920891, 0.0, 0.0, 0.0, 0.11105834007683564, 0.0, 0.0, 0.03461910760421837, 0.036039520162188816, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.20194340221992438, 0.18607715999148244, 0.0, 0.0, 0.0, 0.05552917003841782, 0.0, 0.0, 0.021686952458386453, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.05766758444601514, 0.27838228601729087, 0.0, 0.0, 0.0, 0.0, 0.09981405449410392, 0.0, 0.020869484254419594, 0.19001036111048622, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.4654436627593603, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.004696408262661553, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.2945116025565367, 0.11105834007683564, 0.0, 0.0, 0.0, 0.023355486679580345, 0.048178091936530575, 0.04509635623330374, 0.07100242475067464, 0.0, 0.0, 0.0, 0.0, 0.01589658593256667, 0.011240583710632569, 0.05552917003841782, 0.34656065541408615, 0.0, 0.0, 0.0, 0.0, 0.20164710374735254, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.020469576406318725, 0.0, 0.0, 0.33840707744550885, 0.11105834007683564, 0.0, 0.0, 0.0, 0.02841786937260206, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.08264047070423358, 0.0, 0.047363115621003433, 0.07270589674182483, 0.0636952244558322, 0.0, 0.0, 0.0
n_right|0.37307437774018865, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.06031237964510776, 0.0076245447170750135, 0.0, 0.2483253808631255, 0.10678047802644436, 0.0, 0.0, 0.0, 0.06728071306208427, 0.006958322363155836, 0.0, 0.09578574854456405, 0.0, 0.0, 0.0, 0.0, 0.372328774248957, 0.0, 0.0, 0.0, 0.003035915551732241, 0.0, 0.0, 0.0, 0.4373738290798194, 0.010141384720769678, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.07481608554165654, 0.05339023901322218, 0.0, 0.0, 0.0, 0.22042873779286887, 0.04962785816463417, 0.0, 0.3558921762920183, 0.0, 0.0, 0.0, 0.0, 0.1658688208150095, 0.0022207411797305864, 0.0, 0.0, 0.05339023901322218, 0.0, 0.0, 0.0, 0.3304725531546437, 0.002738914121667723, 0.05339023901322218, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.09597947419330266, 0.062209244292732085, 0.02669511950661109, 0.13424101734422716, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0045155070654521925, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.13114707922657606, 0.0, 0.04553873327598362, 0.0, 0.10573361059481255, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0010468674316318073, 0.0, 0.0, 0.0, 0.10678047802644436, 0.0, 0.0, 0.0, 0.01968110771467798, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.19387984833821073, 0.0, 0.0, 0.0
p|0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.05594414391739796, 0.021312846610474077, 0.07145602697777856, 0.0, 0.0, 0.0, 0.0, 0.0, 0.4847601383587374, 0.045996221352007795, 0.07851341235829991, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.29993887867215696, 0.0, 0.0, 0.0, 0.05928062596505724, 0.1653250334903429, 0.0, 0.0, 0.29993887867215696, 0.0, 0.0, 0.0, 0.0838354652257506, 0.2756716005974149, 0.29993887867215696, 0.0, 0.0, 0.0, 0.0, 0.0, 0.05928062596505724, 0.026511101881321414, 0.011762308967535566, 0.008317208433355738, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.29993887867215696, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.29993887867215696, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.29993887867215696, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.29993887867215696, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
p_left|0.010360185637453006, 0.0, 0.0, 0.01430293532700572, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.05462894468403666, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.1087801769740018, 0.008895562701150458, 0.07671470793447345, 0.0, 0.0, 0.0, 0.0, 0.0, 0.31239865379640686, 0.17828936324365685, 0.04908754623459877, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.005581529537976759, 0.0, 0.0, 0.0, 0.0, 0.0267638128967536, 0.018924873589702445, 0.0, 0.5252622975675799, 0.0, 0.0, 0.0, 0.0, 0.1128520142975099, 0.39593797639993217, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.10503562469207162, 0.01848881659454801, 0.041194071463206, 0.0383887710583486, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.5223349903311747, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.04847086851808371, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.07733138565098852, 0.0, 0.0, 0.2893682786774629, 0.06327113371444515, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.11511933550339434, 0.06253112045462708, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
